2014-12-22,3129.27,3189.87,3090.51,3127.45,679371915,(53149903,)
2014-12-23,3085.08,3136.84,3025.67,3032.61,437762400,(46072112,)
2014-12-24,3039.21,3050.51,2934.91,2972.53,376805246,(15926014,)
2014-12-25,2992.46,3073.35,2969.87,3072.54,376947776,(9044834,)
2014-12-26,3078.0,3164.16,3064.18,3157.6,460700932,(20578982,)
2014-12-29,3212.56,3223.86,3126.94,3168.02,510111439,(45678903,)
2014-12-30,3160.8,3190.3,3130.35,3165.81,397725320,(50594037,)
2014-12-31,3172.6,3239.36,3157.26,3234.68,405998521,(15860478,)
2015-01-05,3258.63,3369.28,3253.88,3350.52,531352391,(12911418,)
2015-01-06,3330.8,3394.22,3303.18,3351.45,501661695,(23593612,)
2015-01-07,3326.65,3374.9,3312.21,3373.95,391918880,(34079202,)
2015-01-08,3371.96,3381.57,3285.1,3293.46,371131170,(46465324,)
2015-01-09,3276.97,3404.83,3267.51,3285.41,410240872,(50856167,)
2015-01-12,3258.21,3275.19,3191.58,3229.32,322064679,(53412054,)
2015-01-13,3223.54,3259.39,3214.41,3235.3,230725754,(15467268,)
2015-01-14,3242.34,3268.48,3193.98,3222.44,240190747,(44826949,)
2015-01-15,3224.07,3337.08,3207.54,3336.46,282546240,(9700186,)
2015-01-16,3343.6,3400.32,3340.49,3376.5,339876753,(17433297,)
2015-01-19,3189.73,3262.21,3095.07,3116.35,401098789,(61341796,)
2015-01-20,3114.56,3190.25,3100.48,3173.05,357080811,(2491364,)
2015-01-21,3189.08,3337.0,3178.34,3323.61,410956024,(3605454,)
2015-01-22,3327.32,3352.38,3293.98,3343.34,353382961,(12190515,)
2015-01-23,3357.1,3406.79,3328.29,3351.76,366249240,(43385176,)
2015-01-26,3347.26,3384.8,3321.31,3383.18,317541007,(8782718,)
2015-01-27,3389.85,3390.22,3290.22,3352.96,374517551,(34669035,)
2015-01-28,3325.72,3354.8,3294.66,3305.74,301927095,(46203196,)
2015-01-29,3259.0,3286.79,3234.24,3262.3,274658613,(46727477,)
2015-01-30,3273.75,3288.5,3210.31,3210.36,258312548,(50528508,)
2015-02-02,3148.14,3175.13,3122.57,3128.3,250861629,(44892507,)
2015-02-03,3156.09,3207.94,3129.73,3204.91,248192164,(8717185,)
2015-02-04,3212.82,3238.98,3171.14,3174.13,249098086,(47186214,)
2015-02-05,3251.21,3251.21,3135.82,3136.53,306139305,(50594044,)
2015-02-06,3120.09,3129.54,3052.94,3075.91,246749666,(57213090,)
2015-02-09,3063.51,3119.03,3049.11,3095.12,206108383,(36700604,)
2015-02-10,3090.49,3142.1,3084.25,3141.59,193817139,(13435697,)
2015-02-11,3145.76,3166.42,3139.05,3157.7,172840094,(17040090,)
2015-02-12,3157.96,3181.77,3134.24,3173.42,194592309,(19071694,)
2015-02-13,3186.81,3237.16,3182.79,3203.83,261290436,(6947734,)
2015-02-16,3206.14,3228.85,3195.88,3222.36,223797429,(9241460,)
2015-02-17,3230.88,3255.73,3230.77,3246.91,228332624,(22545066,)
2015-02-25,3256.48,3257.22,3215.55,3228.84,233348094,(39518634,)
2015-02-26,3222.15,3300.62,3202.19,3298.36,301263875,(12387151,)
2015-02-27,3296.83,3324.55,3291.01,3310.3,299163717,(24445566,)
2015-03-02,3332.72,3336.76,3298.67,3336.28,346445671,(11010909,)
2015-03-03,3317.7,3317.7,3260.43,3263.05,382044619,(47382856,)
2015-03-04,3264.18,3286.59,3250.48,3279.53,293639522,(15205163,)
2015-03-05,3264.08,3266.64,3221.67,3248.48,320663585,(37421525,)
2015-03-06,3248.04,3266.93,3234.53,3241.19,282915791,(41681296,)
2015-03-09,3224.31,3307.7,3198.37,3302.41,321495440,(17105670,)
2015-03-10,3289.08,3309.92,3277.1,3286.07,285817576,(25100937,)
2015-03-11,3289.59,3325.05,3278.47,3290.9,282985535,(43254141,)
2015-03-12,3314.81,3360.05,3300.49,3349.32,357295105,(32571935,)
2015-03-13,3359.49,3391.25,3352.15,3372.91,328410154,(13566782,)
2015-03-16,3391.16,3449.3,3377.09,3449.3,399132430,(853008,)
2015-03-17,3469.6,3504.12,3459.69,3502.85,520939506,(17105666,)
2015-03-18,3510.5,3577.66,3503.85,3577.3,545217144,(8520590,)
2015-03-19,3576.02,3600.68,3546.84,3582.27,537346614,(32309785,)
2015-03-20,3587.08,3632.34,3569.38,3617.32,516661669,(27263590,)
2015-03-23,3640.1,3688.25,3635.49,3687.73,536062832,(6489005,)
2015-03-24,3692.57,3715.87,3600.7,3691.41,639554669,(43188613,)
2015-03-25,3680.95,3693.15,3634.56,3660.73,521886348,(34537987,)
2015-03-26,3641.94,3707.32,3615.01,3682.1,488647203,(37618125,)
2015-03-27,3686.13,3710.48,3656.83,3691.1,408945165,(21365441,)
2015-03-30,3710.61,3795.94,3710.61,3786.57,564702353,(16253717,)
2015-03-31,3822.99,3835.57,3737.04,3747.9,561676037,(46137683,)
2015-04-01,3748.34,3817.08,3742.21,3810.29,447458319,(4785100,)
2015-04-03,3803.38,3864.41,3792.21,3863.93,473033311,(16974601,)
2015-04-07,3899.42,3961.67,3891.73,3961.38,570447535,(9765762,)
2015-04-08,3976.53,4000.22,3903.65,3994.81,618085419,(44695919,)
2015-04-09,4006.13,4016.4,3900.03,3957.53,585176825,(49807648,)
2015-04-10,3947.49,4040.35,3929.32,4034.31,484283619,(5964729,)
2015-04-13,4072.72,4128.07,4057.29,4121.71,589814227,(9700214,)
2015-04-14,4125.78,4168.35,4091.26,4135.56,610683541,(33620497,)
2015-04-15,4135.65,4175.49,4069.01,4084.16,613005812,(55115975,)
2015-04-16,4055.92,4195.31,4031.24,4194.82,551242956,(14943010,)
2015-04-17,4254.72,4317.22,4238.91,4287.3,701706205,(23462561,)
2015-04-20,4301.35,4356.0,4190.68,4217.08,857132807,(50987277,)
2015-04-21,4212.19,4294.37,4188.57,4293.62,634470627,(5440458,)
2015-04-22,4304.6,4400.19,4297.95,4398.49,680305086,(3408869,)
